sample_id	plasmid	strand	call_type	filepath	read_count	Sample_ID	Experiment	Experiment_name	Flow cell	Plasmid	Plasmid Loc	Total plasmids in sample	Linear	Nick	Txn	RnaseH	Co-SSB	Post-SSB	Co-RPA	Linearization post txn	Deprotienize post Co-RPA
92	T7INIT_VR15	Pos	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR15_Strand_Pos_call_high.bed.tsv	43	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR15	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR15_Strand_Pos_call_low.bed.tsv	43	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR16	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR16_Strand_Neg_call_low.bed.tsv	49	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR16	Pos	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR16_Strand_Pos_call_high.bed.tsv	27	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR16	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR16_Strand_Pos_call_low.bed.tsv	27	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR17	Neg	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR17_Strand_Neg_call_high.bed.tsv	40	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR17	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR17_Strand_Neg_call_low.bed.tsv	40	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR17	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR17_Strand_Pos_call_low.bed.tsv	4	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR18	Neg	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR18_Strand_Neg_call_high.bed.tsv	138	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR18	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR18_Strand_Neg_call_low.bed.tsv	138	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR18	Pos	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR18_Strand_Pos_call_high.bed.tsv	85	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR18	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR18_Strand_Pos_call_low.bed.tsv	85	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR19	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR19_Strand_Neg_call_low.bed.tsv	47	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR19	Pos	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR19_Strand_Pos_call_high.bed.tsv	37	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR19	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR19_Strand_Pos_call_low.bed.tsv	37	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR20	Neg	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR20_Strand_Neg_call_high.bed.tsv	359	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR20	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR20_Strand_Neg_call_low.bed.tsv	359	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR20	Pos	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR20_Strand_Pos_call_high.bed.tsv	225	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR20	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR20_Strand_Pos_call_low.bed.tsv	225	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR21	Neg	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR21_Strand_Neg_call_high.bed.tsv	50	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR21	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR21_Strand_Neg_call_low.bed.tsv	50	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR21	Pos	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR21_Strand_Pos_call_high.bed.tsv	9	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR21	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR21_Strand_Pos_call_low.bed.tsv	9	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR22	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR22_Strand_Neg_call_low.bed.tsv	110	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR22	Pos	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR22_Strand_Pos_call_high.bed.tsv	66	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR22	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR22_Strand_Pos_call_low.bed.tsv	66	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR23	Neg	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR23_Strand_Neg_call_high.bed.tsv	120	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR23	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR23_Strand_Neg_call_low.bed.tsv	120	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR23	Pos	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR23_Strand_Pos_call_high.bed.tsv	91	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR23	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR23_Strand_Pos_call_low.bed.tsv	91	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR24	Neg	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR24_Strand_Neg_call_high.bed.tsv	532	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR24	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR24_Strand_Neg_call_low.bed.tsv	532	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR24	Pos	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR24_Strand_Pos_call_high.bed.tsv	311	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR24	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR24_Strand_Pos_call_low.bed.tsv	311	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR25	Neg	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR25_Strand_Neg_call_high.bed.tsv	1984	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR25	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR25_Strand_Neg_call_low.bed.tsv	1984	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR25	Pos	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR25_Strand_Pos_call_high.bed.tsv	530	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR25	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR25_Strand_Pos_call_low.bed.tsv	530	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR26	Neg	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR26_Strand_Neg_call_high.bed.tsv	50	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR26	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR26_Strand_Neg_call_low.bed.tsv	50	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR26	Pos	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR26_Strand_Pos_call_high.bed.tsv	33	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR26	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR26_Strand_Pos_call_low.bed.tsv	33	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR27	Neg	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR27_Strand_Neg_call_high.bed.tsv	366	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR27	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR27_Strand_Neg_call_low.bed.tsv	366	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR27	Pos	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR27_Strand_Pos_call_high.bed.tsv	160	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR27	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR27_Strand_Pos_call_low.bed.tsv	160	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR28	Neg	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR28_Strand_Neg_call_high.bed.tsv	162	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR28	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR28_Strand_Neg_call_low.bed.tsv	162	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR28	Pos	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR28_Strand_Pos_call_high.bed.tsv	107	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR28	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR28_Strand_Pos_call_low.bed.tsv	107	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR29	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR29_Strand_Neg_call_low.bed.tsv	79	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR29	Pos	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR29_Strand_Pos_call_high.bed.tsv	57	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR29	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR29_Strand_Pos_call_low.bed.tsv	57	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR30	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR30_Strand_Neg_call_low.bed.tsv	44	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR30	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR30_Strand_Pos_call_low.bed.tsv	19	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR31	Neg	high	mergedBed/PBEH2-92_Plasmid_T7INIT_VR31_Strand_Neg_call_high.bed.tsv	307	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR31	Neg	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR31_Strand_Neg_call_low.bed.tsv	307	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
92	T7INIT_VR31	Pos	low	mergedBed/PBEH2-92_Plasmid_T7INIT_VR31_Strand_Pos_call_low.bed.tsv	11	PBEH2-92	11	VR mix controls experiment	A	VR Mix	T7_initiation_series	31	-	-	-	+	-	-	-	-	-
93	T7INIT_VR01	Neg	high	mergedBed/PBEH2-93_Plasmid_T7INIT_VR01_Strand_Neg_call_high.bed.tsv	219	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR01	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR01_Strand_Neg_call_low.bed.tsv	219	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR01	Pos	high	mergedBed/PBEH2-93_Plasmid_T7INIT_VR01_Strand_Pos_call_high.bed.tsv	84	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR01	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR01_Strand_Pos_call_low.bed.tsv	84	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR02	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR02_Strand_Neg_call_low.bed.tsv	269	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR02	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR02_Strand_Pos_call_low.bed.tsv	73	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR03	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR03_Strand_Neg_call_low.bed.tsv	110	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR04	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR04_Strand_Neg_call_low.bed.tsv	789	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR04	Pos	high	mergedBed/PBEH2-93_Plasmid_T7INIT_VR04_Strand_Pos_call_high.bed.tsv	318	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR04	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR04_Strand_Pos_call_low.bed.tsv	318	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR05	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR05_Strand_Neg_call_low.bed.tsv	118	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR05	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR05_Strand_Pos_call_low.bed.tsv	55	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR06	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR06_Strand_Neg_call_low.bed.tsv	137	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR06	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR06_Strand_Pos_call_low.bed.tsv	56	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR07	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR07_Strand_Neg_call_low.bed.tsv	284	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR08	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR08_Strand_Pos_call_low.bed.tsv	18	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR09	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR09_Strand_Neg_call_low.bed.tsv	149	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR09	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR09_Strand_Pos_call_low.bed.tsv	43	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR10	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR10_Strand_Neg_call_low.bed.tsv	233	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR10	Pos	high	mergedBed/PBEH2-93_Plasmid_T7INIT_VR10_Strand_Pos_call_high.bed.tsv	99	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR10	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR10_Strand_Pos_call_low.bed.tsv	99	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR11	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR11_Strand_Neg_call_low.bed.tsv	117	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR12	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR12_Strand_Neg_call_low.bed.tsv	117	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR12	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR12_Strand_Pos_call_low.bed.tsv	41	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR13	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR13_Strand_Neg_call_low.bed.tsv	198	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR13	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR13_Strand_Pos_call_low.bed.tsv	61	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR14	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR14_Strand_Neg_call_low.bed.tsv	254	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR15	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR15_Strand_Neg_call_low.bed.tsv	175	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR15	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR15_Strand_Pos_call_low.bed.tsv	71	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR16	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR16_Strand_Neg_call_low.bed.tsv	177	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR16	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR16_Strand_Pos_call_low.bed.tsv	55	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR17	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR17_Strand_Neg_call_low.bed.tsv	87	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR18	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR18_Strand_Neg_call_low.bed.tsv	370	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR18	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR18_Strand_Pos_call_low.bed.tsv	124	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR19	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR19_Strand_Neg_call_low.bed.tsv	148	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR19	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR19_Strand_Pos_call_low.bed.tsv	74	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR20	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR20_Strand_Neg_call_low.bed.tsv	467	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR20	Pos	high	mergedBed/PBEH2-93_Plasmid_T7INIT_VR20_Strand_Pos_call_high.bed.tsv	203	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR20	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR20_Strand_Pos_call_low.bed.tsv	203	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR21	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR21_Strand_Neg_call_low.bed.tsv	115	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR21	Pos	high	mergedBed/PBEH2-93_Plasmid_T7INIT_VR21_Strand_Pos_call_high.bed.tsv	12	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR21	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR21_Strand_Pos_call_low.bed.tsv	12	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR22	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR22_Strand_Neg_call_low.bed.tsv	363	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR22	Pos	high	mergedBed/PBEH2-93_Plasmid_T7INIT_VR22_Strand_Pos_call_high.bed.tsv	112	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR22	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR22_Strand_Pos_call_low.bed.tsv	112	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR23	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR23_Strand_Neg_call_low.bed.tsv	397	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR23	Pos	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR23_Strand_Pos_call_low.bed.tsv	120	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR24	Neg	low	mergedBed/PBEH2-93_Plasmid_T7INIT_VR24_Strand_Neg_call_low.bed.tsv	810	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
93	T7INIT_VR24	Pos	high	mergedBed/PBEH2-93_Plasmid_T7INIT_VR24_Strand_Pos_call_high.bed.tsv	292	PBEH2-93	12	VR mix controls experiment	B	VR Mix	T7_initiation_series	31	PsiI-v2	-	-	-	-	-	-	-	-
