sample_id	plasmid	description	strand	window	convert_type	filepath	call_type	bed_id
92	T7INIT_VR17	SUPERCOIL_NT_RH1	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR17_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GC.PEAK.genome.bed	low	6185
92	T7INIT_VR17	SUPERCOIL_NT_RH1	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR17_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CG.PEAK.genome.bed	low	4605
92	T7INIT_VR17	SUPERCOIL_NT_RH1	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR17_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CH.PEAK.genome.bed	low	4682
92	T7INIT_VR18	SUPERCOIL_NT_RH1	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GC.PEAK.genome.bed	low	3931
92	T7INIT_VR18	SUPERCOIL_NT_RH1	Neg	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CG.PEAK.genome.bed	low	4541
92	T7INIT_VR18	SUPERCOIL_NT_RH1	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CH.PEAK.genome.bed	low	4642
92	T7INIT_VR18	SUPERCOIL_NT_RH1	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GH.PEAK.genome.bed	low	6405
92	T7INIT_VR18	SUPERCOIL_NT_RH1	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CG.PEAK.genome.bed	low	1646
92	T7INIT_VR18	SUPERCOIL_NT_RH1	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CH.PEAK.genome.bed	low	2496
92	T7INIT_VR18	SUPERCOIL_NT_RH1	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_GH.PEAK.genome.bed	low	3423
92	T7INIT_VR18	SUPERCOIL_NT_RH1	Pos	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_GC.PEAK.genome.bed	low	6144
92	T7INIT_VR19	SUPERCOIL_NT_RH1	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GC.PEAK.genome.bed	low	3512
92	T7INIT_VR19	SUPERCOIL_NT_RH1	Neg	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CG.PEAK.genome.bed	low	4108
92	T7INIT_VR19	SUPERCOIL_NT_RH1	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CH.PEAK.genome.bed	low	5193
92	T7INIT_VR19	SUPERCOIL_NT_RH1	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GH.PEAK.genome.bed	low	6217
92	T7INIT_VR19	SUPERCOIL_NT_RH1	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CG.PEAK.genome.bed	low	1854
92	T7INIT_VR19	SUPERCOIL_NT_RH1	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CH.PEAK.genome.bed	low	2373
92	T7INIT_VR19	SUPERCOIL_NT_RH1	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_GH.PEAK.genome.bed	low	3855
92	T7INIT_VR19	SUPERCOIL_NT_RH1	Pos	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_GC.PEAK.genome.bed	low	6331
92	T7INIT_VR20	SUPERCOIL_NT_RH1	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GC.PEAK.genome.bed	low	2967
92	T7INIT_VR20	SUPERCOIL_NT_RH1	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CH.PEAK.genome.bed	low	4308
92	T7INIT_VR20	SUPERCOIL_NT_RH1	Neg	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CG.PEAK.genome.bed	low	4895
92	T7INIT_VR20	SUPERCOIL_NT_RH1	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GH.PEAK.genome.bed	low	5421
92	T7INIT_VR20	SUPERCOIL_NT_RH1	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CH.PEAK.genome.bed	low	1558
92	T7INIT_VR20	SUPERCOIL_NT_RH1	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CG.PEAK.genome.bed	low	2579
92	T7INIT_VR20	SUPERCOIL_NT_RH1	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_GH.PEAK.genome.bed	low	3108
92	T7INIT_VR20	SUPERCOIL_NT_RH1	Pos	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_GC.PEAK.genome.bed	low	5829
92	T7INIT_VR21	SUPERCOIL_NT_RH1	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR21_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GC.PEAK.genome.bed	low	3163
92	T7INIT_VR21	SUPERCOIL_NT_RH1	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR21_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CH.PEAK.genome.bed	low	4185
92	T7INIT_VR21	SUPERCOIL_NT_RH1	Neg	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR21_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CG.PEAK.genome.bed	low	5110
92	T7INIT_VR21	SUPERCOIL_NT_RH1	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR21_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GH.PEAK.genome.bed	low	5883
92	T7INIT_VR21	SUPERCOIL_NT_RH1	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR21_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CH.PEAK.genome.bed	low	2072
92	T7INIT_VR21	SUPERCOIL_NT_RH1	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR21_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CG.PEAK.genome.bed	low	2136
92	T7INIT_VR22	SUPERCOIL_NT_RH1	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GC.PEAK.genome.bed	low	3853
92	T7INIT_VR22	SUPERCOIL_NT_RH1	Neg	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CG.PEAK.genome.bed	low	4471
92	T7INIT_VR22	SUPERCOIL_NT_RH1	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CH.PEAK.genome.bed	low	4722
92	T7INIT_VR22	SUPERCOIL_NT_RH1	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GH.PEAK.genome.bed	low	6318
92	T7INIT_VR22	SUPERCOIL_NT_RH1	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CG.PEAK.genome.bed	low	1701
92	T7INIT_VR22	SUPERCOIL_NT_RH1	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CH.PEAK.genome.bed	low	2424
92	T7INIT_VR22	SUPERCOIL_NT_RH1	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_GH.PEAK.genome.bed	low	3522
92	T7INIT_VR22	SUPERCOIL_NT_RH1	Pos	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_GC.PEAK.genome.bed	low	6223
92	T7INIT_VR23	SUPERCOIL_NT_RH1	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GC.PEAK.genome.bed	low	3421
92	T7INIT_VR23	SUPERCOIL_NT_RH1	Neg	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CG.PEAK.genome.bed	low	4040
92	T7INIT_VR23	SUPERCOIL_NT_RH1	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CH.PEAK.genome.bed	low	5263
92	T7INIT_VR23	SUPERCOIL_NT_RH1	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GH.PEAK.genome.bed	low	6128
92	T7INIT_VR23	SUPERCOIL_NT_RH1	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CG.PEAK.genome.bed	low	1904
92	T7INIT_VR23	SUPERCOIL_NT_RH1	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CH.PEAK.genome.bed	low	2306
92	T7INIT_VR23	SUPERCOIL_NT_RH1	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_GH.PEAK.genome.bed	low	3944
92	T7INIT_VR23	SUPERCOIL_NT_RH1	Pos	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_GC.PEAK.genome.bed	low	6412
92	T7INIT_VR24	SUPERCOIL_NT_RH1	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GC.PEAK.genome.bed	low	2169
92	T7INIT_VR24	SUPERCOIL_NT_RH1	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GH.PEAK.genome.bed	low	4917
92	T7INIT_VR24	SUPERCOIL_NT_RH1	Neg	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CG.PEAK.genome.bed	low	5402
92	T7INIT_VR24	SUPERCOIL_NT_RH1	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CH.PEAK.genome.bed	low	6435
92	T7INIT_VR24	SUPERCOIL_NT_RH1	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_GH.PEAK.genome.bed	low	2641
92	T7INIT_VR24	SUPERCOIL_NT_RH1	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CG.PEAK.genome.bed	low	3049
92	T7INIT_VR24	SUPERCOIL_NT_RH1	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CH.PEAK.genome.bed	low	3636
92	T7INIT_VR24	SUPERCOIL_NT_RH1	Pos	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_GC.PEAK.genome.bed	low	4998
92	T7INIT_VR25	SUPERCOIL_NT_RH1	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR25_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GC.PEAK.genome.bed	low	2684
92	T7INIT_VR25	SUPERCOIL_NT_RH1	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR25_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GH.PEAK.genome.bed	low	5044
92	T7INIT_VR25	SUPERCOIL_NT_RH1	Neg	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR25_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CG.PEAK.genome.bed	low	5950
92	T7INIT_VR25	SUPERCOIL_NT_RH1	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR25_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CH.PEAK.genome.bed	low	6005
